"","ETH.group","agegrp","sex","deaths","year"
"502","WHO","[95,100)","M",120.429676645111,"2011"
"503","WHO","[100,105)","F",44.1078543871256,"2011"
"504","WHO","[100,105)","M",19.8439690899121,"2011"
"505","BAN","[0,5)","F",15.1644988307699,"2012"
"506","BAN","[0,5)","M",17.8060563909064,"2012"
"507","BAN","[5,10)","F",2.14007576273032,"2012"
"508","BAN","[5,10)","M",4.12385469254682,"2012"
"509","BAN","[10,15)","F",2.20220231950961,"2012"
"510","BAN","[10,15)","M",2.98811277279792,"2012"
"511","BAN","[15,20)","F",3.23554626731863,"2012"
"512","BAN","[15,20)","M",7.29338830664147,"2012"
"513","BAN","[20,25)","F",2.60834018026029,"2012"
"514","BAN","[20,25)","M",8.43842180023627,"2012"
"515","BAN","[25,30)","F",5.27346571454879,"2012"
"516","BAN","[25,30)","M",9.59813958122816,"2012"
"517","BAN","[30,35)","F",8.975171129782,"2012"
"518","BAN","[30,35)","M",14.9801741274436,"2012"
"519","BAN","[35,40)","F",10.2815462660033,"2012"
"520","BAN","[35,40)","M",23.2123151132563,"2012"
"521","BAN","[40,45)","F",11.4930820840376,"2012"
"522","BAN","[40,45)","M",29.6243402883886,"2012"
"523","BAN","[45,50)","F",13.8448584794323,"2012"
"524","BAN","[45,50)","M",29.8166437041544,"2012"
"525","BAN","[50,55)","F",14.3259772049908,"2012"
"526","BAN","[50,55)","M",38.3850384899958,"2012"
"527","BAN","[55,60)","F",26.3328180739666,"2012"
"528","BAN","[55,60)","M",41.5451606299829,"2012"
"529","BAN","[60,65)","F",33.7123599802605,"2012"
"530","BAN","[60,65)","M",19.1476941548723,"2012"
"531","BAN","[65,70)","F",34.5735294407398,"2012"
"532","BAN","[65,70)","M",35.0640284496686,"2012"
"533","BAN","[70,75)","F",55.5117912565279,"2012"
"534","BAN","[70,75)","M",96.9634814930127,"2012"
"535","BAN","[75,80)","F",55.9392468055445,"2012"
"536","BAN","[75,80)","M",111.004091610478,"2012"
"537","BAN","[80,85)","F",37.6412386941194,"2012"
"538","BAN","[80,85)","M",85.2488426983496,"2012"
"539","BAN","[85,90)","F",17.6991046823978,"2012"
"540","BAN","[85,90)","M",29.3484469379302,"2012"
"541","BAN","[90,95)","F",11.7851843373949,"2012"
"542","BAN","[90,95)","M",11.9186801804873,"2012"
"543","BAN","[95,100)","F",4.8558062132959,"2012"
"544","BAN","[95,100)","M",3.89923618731207,"2012"
"545","BAN","[100,105)","F",3.47551298829041,"2012"
"546","BAN","[100,105)","M",0.462314388370302,"2012"
"547","BLA","[0,5)","F",22.4807266402712,"2012"
"548","BLA","[0,5)","M",26.787903884888,"2012"
"549","BLA","[5,10)","F",5.35430156870913,"2012"
"550","BLA","[5,10)","M",5.31678892746291,"2012"
"551","BLA","[10,15)","F",5.28135920761359,"2012"
"552","BLA","[10,15)","M",5.16028316140931,"2012"
"553","BLA","[15,20)","F",6.28587570175099,"2012"
"554","BLA","[15,20)","M",12.3982916577384,"2012"
"555","BLA","[20,25)","F",6.68352752792735,"2012"
"556","BLA","[20,25)","M",15.6185403539055,"2012"
"557","BLA","[25,30)","F",9.67154018044475,"2012"
"558","BLA","[25,30)","M",17.3722209361939,"2012"
"559","BLA","[30,35)","F",20.4191529128955,"2012"
"560","BLA","[30,35)","M",29.9303258359926,"2012"
"561","BLA","[35,40)","F",29.6926376224886,"2012"
"562","BLA","[35,40)","M",51.7107315473971,"2012"
"563","BLA","[40,45)","F",50.4464087819938,"2012"
"564","BLA","[40,45)","M",78.8021970384695,"2012"
"565","BLA","[45,50)","F",66.0501004240676,"2012"
"566","BLA","[45,50)","M",99.8085830411023,"2012"
"567","BLA","[50,55)","F",63.8412416039023,"2012"
"568","BLA","[50,55)","M",103.338301962456,"2012"
"569","BLA","[55,60)","F",57.124028563701,"2012"
"570","BLA","[55,60)","M",95.0868411316938,"2012"
"571","BLA","[60,65)","F",52.4196372964046,"2012"
"572","BLA","[60,65)","M",82.3315346522903,"2012"
"573","BLA","[65,70)","F",66.9091978771066,"2012"
"574","BLA","[65,70)","M",78.4480574241183,"2012"
"575","BLA","[70,75)","F",75.7985988855162,"2012"
"576","BLA","[70,75)","M",100.394006544694,"2012"
"577","BLA","[75,80)","F",69.0356644435395,"2012"
"578","BLA","[75,80)","M",98.5139262074827,"2012"
"579","BLA","[80,85)","F",56.0992040645292,"2012"
"580","BLA","[80,85)","M",58.9881624749329,"2012"
"581","BLA","[85,90)","F",31.2729651297936,"2012"
"582","BLA","[85,90)","M",37.2469420036398,"2012"
"583","BLA","[90,95)","F",20.3169606884049,"2012"
"584","BLA","[90,95)","M",19.1289555244871,"2012"
"585","BLA","[95,100)","F",12.9477258770255,"2012"
"586","BLA","[95,100)","M",9.5045334424642,"2012"
"587","BLA","[100,105)","F",4.86410150237977,"2012"
"588","BLA","[100,105)","M",4.84094939624429,"2012"
"589","BLC","[0,5)","F",6.89224762883253,"2012"
"590","BLC","[0,5)","M",7.87504731638729,"2012"
"591","BLC","[5,10)","F",1.525618670479,"2012"
"592","BLC","[5,10)","M",1.60651283461313,"2012"
"593","BLC","[10,15)","F",2.05355661545816,"2012"
"594","BLC","[10,15)","M",2.04106570800689,"2012"
"595","BLC","[15,20)","F",2.77919733249129,"2012"
"596","BLC","[15,20)","M",6.03889196127113,"2012"
"597","BLC","[20,25)","F",3.30294981127121,"2012"
"598","BLC","[20,25)","M",7.35844179479049,"2012"
"599","BLC","[25,30)","F",3.91872209804514,"2012"
"600","BLC","[25,30)","M",6.42496141555771,"2012"
"601","BLC","[30,35)","F",6.78762924377682,"2012"
"602","BLC","[30,35)","M",8.99093338948574,"2012"
"603","BLC","[35,40)","F",10.2507641756376,"2012"
"604","BLC","[35,40)","M",16.5463366524482,"2012"
"605","BLC","[40,45)","F",30.8055190558933,"2012"
"606","BLC","[40,45)","M",42.8236642839473,"2012"
"607","BLC","[45,50)","F",68.9966234681388,"2012"
"608","BLC","[45,50)","M",90.5638439624949,"2012"
"609","BLC","[50,55)","F",80.3580578759068,"2012"
"610","BLC","[50,55)","M",107.934728979646,"2012"
"611","BLC","[55,60)","F",78.6105920123048,"2012"
"612","BLC","[55,60)","M",101.351293404117,"2012"
"613","BLC","[60,65)","F",75.1513865826245,"2012"
"614","BLC","[60,65)","M",88.7225386260339,"2012"
"615","BLC","[65,70)","F",129.227197829893,"2012"
"616","BLC","[65,70)","M",146.178002643977,"2012"
"617","BLC","[70,75)","F",237.327638755139,"2012"
"618","BLC","[70,75)","M",336.027470793215,"2012"
"619","BLC","[75,80)","F",336.569331310997,"2012"
"620","BLC","[75,80)","M",449.528928558289,"2012"
"621","BLC","[80,85)","F",349.465433888575,"2012"
"622","BLC","[80,85)","M",412.767046444553,"2012"
"623","BLC","[85,90)","F",238.659024772192,"2012"
"624","BLC","[85,90)","M",257.313665578309,"2012"
"625","BLC","[90,95)","F",133.858012980797,"2012"
"626","BLC","[90,95)","M",118.965519269577,"2012"
"627","BLC","[95,100)","F",48.920406080712,"2012"
"628","BLC","[95,100)","M",34.077788041086,"2012"
"629","BLC","[100,105)","F",10.3343221895015,"2012"
"630","BLC","[100,105)","M",5.05193579292573,"2012"
"631","CHI","[0,5)","F",3.97762227959028,"2012"
"632","CHI","[0,5)","M",4.62651750016441,"2012"
"633","CHI","[5,10)","F",0.734892208757651,"2012"
"634","CHI","[5,10)","M",0.705903954363818,"2012"
"635","CHI","[10,15)","F",0.780635424508871,"2012"
"636","CHI","[10,15)","M",0.891229658942706,"2012"
"637","CHI","[15,20)","F",2.71068359985952,"2012"
"638","CHI","[15,20)","M",5.13666654668086,"2012"
"639","CHI","[20,25)","F",7.77611784070572,"2012"
"640","CHI","[20,25)","M",16.2524482488476,"2012"
"641","CHI","[25,30)","F",5.46159366022881,"2012"
"642","CHI","[25,30)","M",10.6977265489374,"2012"
"643","CHI","[30,35)","F",8.43867001557511,"2012"
"644","CHI","[30,35)","M",12.1958098769766,"2012"
"645","CHI","[35,40)","F",9.35031089293978,"2012"
"646","CHI","[35,40)","M",15.2576768516406,"2012"
"647","CHI","[40,45)","F",14.1008343760968,"2012"
"648","CHI","[40,45)","M",18.5342224888381,"2012"
"649","CHI","[45,50)","F",20.7922199883304,"2012"
"650","CHI","[45,50)","M",26.1156529181564,"2012"
"651","CHI","[50,55)","F",28.3398924903645,"2012"
"652","CHI","[50,55)","M",35.7787660703058,"2012"
"653","CHI","[55,60)","F",38.9278908970773,"2012"
"654","CHI","[55,60)","M",48.2157041827844,"2012"
"655","CHI","[60,65)","F",45.0661256026328,"2012"
"656","CHI","[60,65)","M",53.093742408359,"2012"
"657","CHI","[65,70)","F",38.806705905136,"2012"
"658","CHI","[65,70)","M",53.2247434463917,"2012"
"659","CHI","[70,75)","F",47.7021901089265,"2012"
"660","CHI","[70,75)","M",73.5030734349313,"2012"
"661","CHI","[75,80)","F",66.3864432961487,"2012"
"662","CHI","[75,80)","M",86.9166228387209,"2012"
"663","CHI","[80,85)","F",71.019169840063,"2012"
"664","CHI","[80,85)","M",71.8198328129088,"2012"
"665","CHI","[85,90)","F",59.9281272462233,"2012"
"666","CHI","[85,90)","M",43.8832843039541,"2012"
"667","CHI","[90,95)","F",40.0215367955038,"2012"
"668","CHI","[90,95)","M",20.6751917112678,"2012"
"669","CHI","[95,100)","F",21.2644223995485,"2012"
"670","CHI","[95,100)","M",13.5161148749384,"2012"
"671","CHI","[100,105)","F",6.81580731372678,"2012"
"672","CHI","[100,105)","M",2.76750680821886,"2012"
"673","IND","[0,5)","F",28.1624731341,"2012"
"674","IND","[0,5)","M",34.5587607382023,"2012"
"675","IND","[5,10)","F",4.94459192534188,"2012"
"676","IND","[5,10)","M",5.61696474318172,"2012"
"677","IND","[10,15)","F",4.64583985541729,"2012"
"678","IND","[10,15)","M",5.16321213386927,"2012"
"679","IND","[15,20)","F",5.80443287273853,"2012"
"680","IND","[15,20)","M",10.515951094599,"2012"
"681","IND","[20,25)","F",9.87342084065862,"2012"
"682","IND","[20,25)","M",24.6624861695842,"2012"
"683","IND","[25,30)","F",17.3683130534155,"2012"
"684","IND","[25,30)","M",37.4858369146915,"2012"
"685","IND","[30,35)","F",33.4801883021677,"2012"
"686","IND","[30,35)","M",57.0163824255469,"2012"
"687","IND","[35,40)","F",37.3381276936347,"2012"
"688","IND","[35,40)","M",73.3908112713961,"2012"
"689","IND","[40,45)","F",52.6705236010856,"2012"
"690","IND","[40,45)","M",91.1218073389627,"2012"
"691","IND","[45,50)","F",69.910216951401,"2012"
"692","IND","[45,50)","M",111.445370629477,"2012"
"693","IND","[50,55)","F",106.255964635084,"2012"
"694","IND","[50,55)","M",178.5211384459,"2012"
"695","IND","[55,60)","F",152.855496345645,"2012"
"696","IND","[55,60)","M",246.609948119969,"2012"
"697","IND","[60,65)","F",198.414774721121,"2012"
"698","IND","[60,65)","M",290.868891769729,"2012"
"699","IND","[65,70)","F",220.121160149981,"2012"
"700","IND","[65,70)","M",314.874089566749,"2012"
"701","IND","[70,75)","F",293.319281565063,"2012"
"702","IND","[70,75)","M",426.304087611848,"2012"
"703","IND","[75,80)","F",368.053309697613,"2012"
"704","IND","[75,80)","M",509.394495726783,"2012"
"705","IND","[80,85)","F",394.131393351191,"2012"
"706","IND","[80,85)","M",435.869766686056,"2012"
"707","IND","[85,90)","F",301.64326091644,"2012"
"708","IND","[85,90)","M",272.872097189808,"2012"
"709","IND","[90,95)","F",196.025470272636,"2012"
"710","IND","[90,95)","M",135.741123146347,"2012"
"711","IND","[95,100)","F",82.0709691780816,"2012"
"712","IND","[95,100)","M",45.4764431811098,"2012"
"713","IND","[100,105)","F",28.1640402933581,"2012"
"714","IND","[100,105)","M",12.7370901208469,"2012"
"715","MIX","[0,5)","F",40.9529758535496,"2012"
"716","MIX","[0,5)","M",47.8875995652842,"2012"
"717","MIX","[5,10)","F",9.4854144952611,"2012"
"718","MIX","[5,10)","M",10.4044955707713,"2012"
"719","MIX","[10,15)","F",8.27164396053227,"2012"
"720","MIX","[10,15)","M",9.42855766901575,"2012"
"721","MIX","[15,20)","F",10.3959308364835,"2012"
"722","MIX","[15,20)","M",19.6028342998419,"2012"
"723","MIX","[20,25)","F",10.8268512287753,"2012"
"724","MIX","[20,25)","M",23.9818854065142,"2012"
"725","MIX","[25,30)","F",11.2226157752773,"2012"
"726","MIX","[25,30)","M",22.3411943218735,"2012"
"727","MIX","[30,35)","F",16.2313653508372,"2012"
"728","MIX","[30,35)","M",26.0976332986498,"2012"
"729","MIX","[35,40)","F",18.8335777913245,"2012"
"730","MIX","[35,40)","M",32.1934352591258,"2012"
"731","MIX","[40,45)","F",31.2146215669699,"2012"
"732","MIX","[40,45)","M",49.3942736458814,"2012"
"733","MIX","[45,50)","F",45.5586067290771,"2012"
"734","MIX","[45,50)","M",67.0961202964319,"2012"
"735","MIX","[50,55)","F",47.9838769667116,"2012"
"736","MIX","[50,55)","M",68.2500916467473,"2012"
"737","MIX","[55,60)","F",45.283432742487,"2012"
"738","MIX","[55,60)","M",65.5615334588142,"2012"
"739","MIX","[60,65)","F",50.1669916866846,"2012"
"740","MIX","[60,65)","M",68.2141263425442,"2012"
"741","MIX","[65,70)","F",65.0851638977202,"2012"
"742","MIX","[65,70)","M",92.6003432821709,"2012"
"743","MIX","[70,75)","F",71.5497315026,"2012"
"744","MIX","[70,75)","M",108.638487806758,"2012"
"745","MIX","[75,80)","F",104.222789980365,"2012"
"746","MIX","[75,80)","M",137.472320183311,"2012"
"747","MIX","[80,85)","F",125.972006328348,"2012"
"748","MIX","[80,85)","M",142.06840223755,"2012"
"749","MIX","[85,90)","F",129.489438078328,"2012"
"750","MIX","[85,90)","M",118.311280789101,"2012"
"751","MIX","[90,95)","F",90.9521405933268,"2012"
"752","MIX","[90,95)","M",61.5416647561756,"2012"
"753","MIX","[95,100)","F",46.3345403541982,"2012"
"754","MIX","[95,100)","M",29.4204787426481,"2012"
"755","MIX","[100,105)","F",12.7415497032853,"2012"
"756","MIX","[100,105)","M",4.97982658174451,"2012"
"757","OAS","[0,5)","F",14.2534298777607,"2012"
"758","OAS","[0,5)","M",17.0271327461406,"2012"
"759","OAS","[5,10)","F",3.09850895963722,"2012"
"760","OAS","[5,10)","M",3.89915907511328,"2012"
"761","OAS","[10,15)","F",3.22398581422561,"2012"
"762","OAS","[10,15)","M",3.61174983233859,"2012"
"763","OAS","[15,20)","F",4.47769236683325,"2012"
"764","OAS","[15,20)","M",9.03378855475564,"2012"
"765","OAS","[20,25)","F",6.00300180077694,"2012"
"766","OAS","[20,25)","M",14.7859679747044,"2012"
"767","OAS","[25,30)","F",8.8202762563582,"2012"
"768","OAS","[25,30)","M",17.4225987767562,"2012"
"769","OAS","[30,35)","F",18.3672326431634,"2012"
"770","OAS","[30,35)","M",26.9659999190677,"2012"
"771","OAS","[35,40)","F",28.0448543829734,"2012"
"772","OAS","[35,40)","M",46.7548871538784,"2012"
"773","OAS","[40,45)","F",41.1050445753811,"2012"
"774","OAS","[40,45)","M",56.6995456913025,"2012"
"775","OAS","[45,50)","F",44.1033682581525,"2012"
"776","OAS","[45,50)","M",62.6372568116404,"2012"
"777","OAS","[50,55)","F",54.3411252989356,"2012"
"778","OAS","[50,55)","M",75.5350167187549,"2012"
"779","OAS","[55,60)","F",66.9806116904115,"2012"
"780","OAS","[55,60)","M",89.3820310640071,"2012"
"781","OAS","[60,65)","F",86.5719505064777,"2012"
"782","OAS","[60,65)","M",104.963046964341,"2012"
"783","OAS","[65,70)","F",89.0917547706683,"2012"
"784","OAS","[65,70)","M",116.413385301692,"2012"
"785","OAS","[70,75)","F",91.538651209465,"2012"
"786","OAS","[70,75)","M",124.397679525627,"2012"
"787","OAS","[75,80)","F",106.972399780776,"2012"
"788","OAS","[75,80)","M",133.984082947724,"2012"
"789","OAS","[80,85)","F",111.159005182843,"2012"
"790","OAS","[80,85)","M",114.963974991601,"2012"
"791","OAS","[85,90)","F",86.7925117129712,"2012"
"792","OAS","[85,90)","M",65.8426932436963,"2012"
"793","OAS","[90,95)","F",49.9867282113152,"2012"
"794","OAS","[90,95)","M",35.446599908626,"2012"
"795","OAS","[95,100)","F",21.0396105552583,"2012"
"796","OAS","[95,100)","M",11.9554044128345,"2012"
"797","OAS","[100,105)","F",4.80222658923895,"2012"
"798","OAS","[100,105)","M",2.87979350366385,"2012"
"799","OBL","[0,5)","F",5.13863669594318,"2012"
"800","OBL","[0,5)","M",6.33906444676962,"2012"
"801","OBL","[5,10)","F",1.837810976829,"2012"
"802","OBL","[5,10)","M",1.87720565707829,"2012"
"803","OBL","[10,15)","F",1.83938315894918,"2012"
"804","OBL","[10,15)","M",1.79156334708986,"2012"
"805","OBL","[15,20)","F",1.76652383056802,"2012"
"806","OBL","[15,20)","M",3.92259670574122,"2012"
"807","OBL","[20,25)","F",1.40845805654807,"2012"
"808","OBL","[20,25)","M",4.13481828176013,"2012"
"809","OBL","[25,30)","F",1.82530977507351,"2012"
"810","OBL","[25,30)","M",4.08921538810193,"2012"
"811","OBL","[30,35)","F",3.20894072804493,"2012"
"812","OBL","[30,35)","M",5.44764601254652,"2012"
"813","OBL","[35,40)","F",4.69769858033269,"2012"
"814","OBL","[35,40)","M",8.70261762092172,"2012"
"815","OBL","[40,45)","F",12.0676689915301,"2012"
"816","OBL","[40,45)","M",20.7445148636827,"2012"
"817","OBL","[45,50)","F",23.1505867522803,"2012"
"818","OBL","[45,50)","M",38.0669155929421,"2012"
"819","OBL","[50,55)","F",19.3966197721186,"2012"
"820","OBL","[50,55)","M",30.9055891874999,"2012"
"821","OBL","[55,60)","F",14.0576852479275,"2012"
"822","OBL","[55,60)","M",18.8430229993114,"2012"
"823","OBL","[60,65)","F",13.2664515532341,"2012"
"824","OBL","[60,65)","M",15.8314482613045,"2012"
"825","OBL","[65,70)","F",18.3252994843836,"2012"
"826","OBL","[65,70)","M",19.9216061546717,"2012"
"827","OBL","[70,75)","F",25.8619078753312,"2012"
"828","OBL","[70,75)","M",32.1662764240233,"2012"
"829","OBL","[75,80)","F",33.8220594139714,"2012"
"830","OBL","[75,80)","M",41.3764184629491,"2012"
"831","OBL","[80,85)","F",28.69141137586,"2012"
"832","OBL","[80,85)","M",30.2723461068171,"2012"
"833","OBL","[85,90)","F",18.1932338510777,"2012"
"834","OBL","[85,90)","M",18.237462304319,"2012"
"835","OBL","[90,95)","F",12.1460254829407,"2012"
"836","OBL","[90,95)","M",10.6289936925336,"2012"
"837","OBL","[95,100)","F",5.64698243180692,"2012"
"838","OBL","[95,100)","M",5.46303778834317,"2012"
"839","OBL","[100,105)","F",1.63513917954971,"2012"
"840","OBL","[100,105)","M",0.989466775528788,"2012"
"841","OTH","[0,5)","F",6.57162457709731,"2012"
"842","OTH","[0,5)","M",7.70663095144787,"2012"
"843","OTH","[5,10)","F",2.20470261286658,"2012"
"844","OTH","[5,10)","M",2.86461434686321,"2012"
"845","OTH","[10,15)","F",2.06315005648055,"2012"
"846","OTH","[10,15)","M",2.45095074728332,"2012"
"847","OTH","[15,20)","F",2.68120073795599,"2012"
"848","OTH","[15,20)","M",6.2230319340273,"2012"
"849","OTH","[20,25)","F",3.70665716653106,"2012"
"850","OTH","[20,25)","M",11.0327811819655,"2012"
"851","OTH","[25,30)","F",5.39054891294067,"2012"
"852","OTH","[25,30)","M",15.4312418136458,"2012"
"853","OTH","[30,35)","F",10.069839746562,"2012"
"854","OTH","[30,35)","M",24.9913743025778,"2012"
"855","OTH","[35,40)","F",12.1260562360882,"2012"
"856","OTH","[35,40)","M",34.3899948086245,"2012"
"857","OTH","[40,45)","F",19.3328605584956,"2012"
"858","OTH","[40,45)","M",43.3846296301949,"2012"
"859","OTH","[45,50)","F",24.3440055114106,"2012"
"860","OTH","[45,50)","M",54.2484199299029,"2012"
"861","OTH","[50,55)","F",29.734640668169,"2012"
"862","OTH","[50,55)","M",62.7728728927933,"2012"
"863","OTH","[55,60)","F",36.4576724391628,"2012"
"864","OTH","[55,60)","M",75.0312764972392,"2012"
"865","OTH","[60,65)","F",42.0612772209077,"2012"
"866","OTH","[60,65)","M",82.9377459293339,"2012"
"867","OTH","[65,70)","F",47.7570678239393,"2012"
"868","OTH","[65,70)","M",85.0065611526527,"2012"
"869","OTH","[70,75)","F",54.9318842598467,"2012"
"870","OTH","[70,75)","M",91.0516572701517,"2012"
"871","OTH","[75,80)","F",70.9508899246762,"2012"
"872","OTH","[75,80)","M",95.8476529631385,"2012"
"873","OTH","[80,85)","F",81.6442061839841,"2012"
"874","OTH","[80,85)","M",101.915457475647,"2012"
"875","OTH","[85,90)","F",70.0091602306656,"2012"
"876","OTH","[85,90)","M",69.8907480867787,"2012"
"877","OTH","[90,95)","F",44.8308736527526,"2012"
"878","OTH","[90,95)","M",36.557055123576,"2012"
"879","OTH","[95,100)","F",24.2409189232908,"2012"
"880","OTH","[95,100)","M",20.2009243307748,"2012"
"881","OTH","[100,105)","F",5.39353565716053,"2012"
"882","OTH","[100,105)","M",6.01118870981689,"2012"
"883","PAK","[0,5)","F",42.767638344339,"2012"
"884","PAK","[0,5)","M",51.959460985263,"2012"
"885","PAK","[5,10)","F",6.88113965758526,"2012"
"886","PAK","[5,10)","M",7.90184106316304,"2012"
"887","PAK","[10,15)","F",6.16042092446157,"2012"
"888","PAK","[10,15)","M",6.25482645699608,"2012"
"889","PAK","[15,20)","F",7.01761498807585,"2012"
"890","PAK","[15,20)","M",17.1049080269489,"2012"
"891","PAK","[20,25)","F",8.6868659767737,"2012"
"892","PAK","[20,25)","M",22.7073307865619,"2012"
"893","PAK","[25,30)","F",16.1535021477934,"2012"
"894","PAK","[25,30)","M",30.8131362073391,"2012"
"895","PAK","[30,35)","F",26.0357207650064,"2012"
"896","PAK","[30,35)","M",48.9553398453105,"2012"
"897","PAK","[35,40)","F",30.1411739469123,"2012"
"898","PAK","[35,40)","M",63.6368622572356,"2012"
"899","PAK","[40,45)","F",42.7291051104704,"2012"
"900","PAK","[40,45)","M",79.7746093908935,"2012"
"901","PAK","[45,50)","F",44.9606828659612,"2012"
"902","PAK","[45,50)","M",77.9375059816252,"2012"
"903","PAK","[50,55)","F",69.7068111348535,"2012"
